2.245090552,2.277822376,2.253504249,2.262851932,2.264491569,2.272973777,2.280765064,2.243588547,2.254175368,2.354649509
1.000000000,1.000408197,1.000653061,1.001387529,1.002202643,1.003261579,1.004237979,1.005374593,1.012486824,1.084826383
5.195588594,5.225624694,5.194106604,5.259863614,5.249530957,5.236352584,5.201906624,5.215954416,5.182776516,5.273973506
15.027611044,15.301985626,14.722553261,15.516299137,14.647382262,15.376291793,15.381825591,14.827060505,15.501186521,15.637023449
85.180251552,85.675728631,86.747265306,85.644361025,85.784356904,85.049894016,86.337679270,84.970274452,86.066807542,85.482694784
166.486524012,164.318608639,244.590864799,183.878172175,169.051305057,164.082674276,243.907688570,163.881332465,187.366223447,242.035868676
1.241615463,1.245236391,1.248831600,1.247468267,1.246209203,1.247084213,1.245910657,1.249060422,1.252953480,1.329845877
1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.005058413,1.047127784
2.499428291,2.511796881,2.552816327,2.557341125,2.526950991,2.534855279,2.512144766,2.536688655,2.539142439,2.654728960
4.853315910,4.966178940,4.966630130,4.916673468,4.889677104,4.903696498,4.910868245,4.964918670,4.906158833,4.770072993
10.493629533,10.494325141,10.734348356,10.405748503,10.136671288,10.568458781,10.238969711,10.561340942,10.894676961,9.987350350
36.314601345,31.714011516,28.988971470,23.228667306,34.084948552,33.331022945,34.231742243,38.044243578,36.047765429,22.436314968
1.178684058,1.181018083,1.183952822,1.179906744,1.179206391,1.183260582,1.181170285,1.180016374,1.187323795,1.290357584
1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.005834211,1.050494738
2.116138517,2.135369040,2.140070198,2.125652742,2.120502570,2.139631562,2.138026562,2.095788874,2.136054422,2.414700404
3.792095378,3.848803984,3.875346939,3.827701600,3.798385124,3.877140062,3.807758129,3.858841737,3.850841696,3.957194166
7.441642651,7.280920892,7.528650204,7.069775938,6.953805649,7.382810601,7.073438245,7.296579330,7.107725528,7.221523579
21.115513929,18.278723915,21.469544365,18.075263663,17.463011731,21.508126195,21.636710369,21.354355069,21.379857820,16.530788697
1.647596839,1.642777858,1.655141904,1.646871520,1.646029977,1.648328506,1.646249441,1.651762615,1.647684001,1.738102990
1.000408297,1.000816393,1.001142857,1.001877245,1.002773925,1.003668379,1.004562490,1.006186910,1.012876579,1.085734586
4.811239193,4.797779411,4.871765570,4.845833673,4.864459305,4.852636727,4.844406656,4.825803826,4.808730288,4.828989341
9.276135250,9.281655645,9.381306122,9.403949731,9.247486836,9.207168459,9.200423832,9.316471163,9.212796722,9.054832499
19.417306520,17.996641881,18.671132765,18.103213242,17.624711176,17.932664756,18.222104491,18.708232152,17.824348879,16.761440000
54.050912584,42.468937395,48.510189403,46.288622754,46.680871439,54.339784946,48.462565570,48.654276864,47.714929979,48.671046565
1.381466159,1.384530801,1.387879642,1.388146373,1.388347486,1.390307339,1.386814160,1.392579622,1.394278151,1.454055867
1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000570172,1.006721192,1.057713391
3.391261739,3.392014371,3.459635948,3.439873418,3.459142065,3.455573113,3.404645477,3.438446507,3.431523306,3.372052824
6.301943809,6.305331047,6.306775510,6.324110349,6.340156581,6.343867753,6.331214344,6.333333333,6.312356565,6.035976446
12.857108549,13.254139669,13.491836735,13.038826680,12.498444604,12.988774779,12.915852205,13.482778275,13.771435228,12.359032588
47.204851105,40.018714012,36.735075521,24.473703433,43.024168461,42.296845124,43.136038186,48.079448145,46.044218491,25.881484606
